uri,name
69GGBxA162lTqCwzJG5jLp,The Chainsmokers
0bdfiayQAKewqEvaU6rXCv,MØ
7zmuMr74dNGqjq74uibncO,Kool John
48sLioddyaXkuhyHXSkpsB,Parson James
3WGpXCj9YhhfX11TToZcXP,Troye Sivan
4xRYI6VqpkE3UwrDrAZL8L,Logic
1peH5tSqnYm8W6Bo3I5egE,Kat Dahlia
0GzIauSfKRc5BlNXpTWAGz,Jessie James Decker
2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara
28j8lBWDdDSHSSt5oPlsX2,ZHU
7muzHifhMdnfN1xncRLOqk,Flux Pavilion
47z7ZrgFoBvVpCnElCE3Zh,Yellow Claw
6QrQ7OrISRYIfS5mtacaw2,Jaymes Young
7xEFii6utZmQ61kX59HmLH,FRENSHIP
536BYVgOnRky0xjsPT96zl,Two Door Cinema Club
4AGwPDdh1y8hochNzHy5HC,RAC
0N0d3kjwdY2h7UVuTdJGfp,Cascada
2JyWXPbkqI5ZJa3gwqVa0c,Craig David
4AVFqumd2ogHFlRbKIjp1t,Alesso
1LOB7jTeEV14pHai6EXSzF,Cash Cash
6sCbFbEjbYepqswM1vWjjs,Zendaya
07QEuhtrNmmZ0zEcqE9SF6,Owl City
1nf5yEVCfMbqm1OCYpntBT,Prince Fox
6lB8vOoI4DRrrVxXwuV19c,Mike Perry
05o1zW8b6PV6rEquXr74sB,State of Sound
3wyfo3svXNWnszGAEVey11,Tokyo Police Club
6FQqZYVfTNQ1pCqfkwVFEa,Foals
7b697TI9p2abLzSo3eJTKW,Voxtrot
3GsIlcwgQDJVjHD82mbA0Z,iLoveMemphis
3nFkdlSjzX9mRTtwJOzDYB,JAY Z
5exS0bytCYdixgv02DaCm3,William Singe
3q7HBObVc0L8jNeTe5Gofh,50 Cent
35sCXuy5gN6Or69rZ9vqBs,Birdman
6Ha4aES39QiVjR0L2lwuwq,Yo Gotti
1W3FSF1BLpY3hlVIgvenLz,The-Dream
4D75GcNG95ebPtNvoNVXhz,Afrojack
7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield
5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys
4phGZZrJZRo4ElhRtViYdl,Jason Mraz
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan
1dID9zgn0OV0Y8ud7Mh2tS,Dustin Lynch
4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood
5Zq7R5qmi58ByYyBQTlNuk,Lee Brice
1n2pb9Tsfe4SwAjmUac6YT,Jake Owen
0oBEeN6BCxEgMogzThqrPf,Big & Rich
7tje8UB3cuR1ZfeJx2U38T,Logan Mize
4gWAItIMhYCdD82T8tvv3T,Lucy Hale
0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge
1mfDfLsMxYcOOZkzBxvSVW,Cole Swindell
1zNqDE7qDGCsyzJwohVaoX,Anne-Marie
1b4DN8Vj0dnj5cceMFsRYN,Dante Klein
5JSXWmQO8csVUy6hSRu8TA,Maty Noyes
15NtJjjHRFybdNSMyM9smT,Nevada
6T5tfhQCknKG4UnH90qGnz,DNCE
0lzV2CiahHRiGd6qpADtPS,James Hersey
4NHQUGzhtTLFvgF5SZesLK,Tove Lo
6Dd3NScHWwnW6obMFbl1BH,Daya
5iNrZmtVMtYev5M9yoWpEq,Seeb
6dC0rIJNLSFZwqckLgXJ8p,Timeflies
36jaGQtMj5UWD0eO1fCVdD,Joel Adams
55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus
49iKbKGqgn8OESkW5WduX0,Peabo Bryson
2wY79sveU1sp5g7SokKOiI,Sam Smith
4YLtscXsxbVgi031ovDDdh,Chris Stapleton
2mxe0TnaNL039ysAj51xPQ,R. Kelly
6Ff53KvcvAj5U7Z1vojB5o,*NSYNC
0u2FHSq3ln94y5Q57xazwf,Keith Urban
7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley
3FfvYsEGaIb52QPXhg4DcH,Jason Aldean
4BYxqVkZyFjtik7crYLg5Q,Chris Young
389q47dvoq3Dh8NvjrQa8Q,Graham Colton Band
7H6dkUChT5EoOQtUVMg4cN,Hunter Hayes
0bc7dhY6YXL35m1G0jVwuW,Keith Whitley
6yJCxee7QumYr820xdIsjo,Zac Brown Band
0RKP52f5PNDCRZ9Luq2Sr7,Jerrod Niemann
2t2XKfWKLXpFIjFwy1K8wx,Aaron Lewis
13YmWQJFwgZrd4bf5IjMY4,Brad Paisley
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay
0dvKgSdNB2U1gfp6ZcekYi,Frankie Ballard
3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney
32WkQRZEVKSzVAAYqukAEA,Lady Antebellum
2qgvmDsc4jrqbAbjq1HGM2,Rodney Atkins
1mHuZMOP8FG5ip4yAb1vrB,Michael Franti & Spearhead
55RI2GNCfyXr0f14uIdhwd,A Thousand Horses
4TH4BHy0LdBi3dpBW4P2UX,R. City
2PCUhxD40qlMqsKHjTZD2e,Parachute
3nJWBJvK7uGvfp4iZh9CkN,Relient K
6yFbpXlBH8XHVQGjUPUvKU,He Is We
7juKTDFlPesGeWQ1GmjmOv,Silentó
6PXS4YHDkKvl1wkIl4V8DL,Fetty Wap
3QLIkT4rD2FMusaqmkepbq,Rachel Platten
5lHRUCqkQZCIWeX7xG4sYT,Rich Homie Quan
4MIULe6tfg2loNzBy5B9eu,T-Wayne
3vHV92ecrylnUHDM4d2MtC,Tyler Farr
5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis
4AapPt7H6bGH4i7chTulpI,Ben Rector
5UTSnsj3Xf9gw0vEGk9Jp6,Tim McMorris
3VAxb3UskTNiHAKh4UeOEv,JR JR
6OKX0ui8juGXVOOW02uCbm,Billy Crudup
5zbkgHqOHsYnNhWfcAXjmR,Rudderless
3wWtfT7S2uVJJ3hGZlOLkZ,Judah & the Lion
716ZwtZBmwROBXcFmCzfdM,Andrew McMahon in the Wilderness
2zwHaEmXxX6DTv4i8ajNCM,Kris Allen
2gsggkzM5R49q6jpPvazou,Jessie J
7giUHu5pv6YTZgSkxxCcgh,Edward Sharpe & The Magnetic Zeros
26opZSJcXshCmCwxgZQmBc,Whiskey Myers
6a8DSomMqspxk3s3WlBjNT,Will Hoge
75FnCoo4FBxH5K1Rrx0k5A,The Band Perry
66lH4jAE7pqPlOlzUKbwA0,Miranda Lambert
60h3lZFY2T93K7qxVPrajf,Jimmy Wayne
6f6VAs9A49Er8jbbCUjAH0,Skylar Stecker
7xTcuBOIAAIGDOSvwYFPzk,Daniel Powter
5aYyPjAsLj7UzANzdupwnS,Good Charlotte
7vXwfZyDp3spzIVNXDaTPN,Metro Station
5mgr0FFpvy267wKVAYg8qp,Lit
5PokPZn11xzZXyXSfnvIM3,Lifehouse
4gzpq5DPGxSnKTe4SA8HAU,Coldplay
6IRouO5mvvfcyxtPDKMYFN,Foreigner
7Ey4PD4MYsKc5I2dolUwbH,Aerosmith
3AQRLZ9PuTAozP28Skbq8V,The Script
4RddZ3iHvSpGV4dvATac9X,Papa Roach
12Chz98pHFMPJEknJQMWvI,Muse
6XyY86QOPPrYVGvF9ch6wz,Linkin Park
6deZN1bslXzeGvOLaLMOIF,Nickelback
7uWXomGkKtIq9B4XgA3gch,Third Day
11Y54BxlxC3UIAUkU2eadQ,Rend Collective
7HKh82YLkcXrxveZKxdSwg,Timothy Brindle
12H1Dmi64fAmmARrsyVFzy,Trip Lee
1HvCWUrKX1xKeT3yQXjPeI,Walter Martin
0vYkHhJ48Bs3jWcvZXvOrP,Patti Smith
38zTZcuN7nFvVJ6auhc6V3,Deerhunter
1tho5dJnzdYD57EQkM3SmK,Chastity Belt
2PDepyCtfybWn5UJv0DmKw,Molly Nilsson
7nZxuvhQs2uxHXggvMp95l,Yonatan Gat
6ktyNEnEukKzskQEiXgCFD,Craig Morgan
4aJTB79uwT4sP0Nb8QGWHc,Joe Nichols
49FeZO3eSrJs7oH7lYLU1r,Kelly Price
1NqEdHZu5o9r4I37uGUNHI,Dottie Peoples & The Peoples Choice Chorale
5r0KYGxdIZEHZ6z6XbkVbo,Marvin Sapp
74IEeKcuS34kF2TjOigXra,Donnie McClurkin
50DI0MpQBOtBO0PFtKVQRx,Shekinah Glory Ministry
2ndyVAdV9UqF1XjyTJt484,Fred Hammond
6ZyV955Ypf3JAKInn1a0dt,Tamela Mann
0sD8Amms4kSxs5tBV4CUmR,Smokie Norful
47opbYEKDjXnRk9uLscp11,Yolanda Adams
4akybxRTGHJZ1DXjLhJ1qu,Kirk Franklin
6sj6FGLblnVfktDZPaydWP,J Moss
1KCSPY1glIKqW2TotWuXOR,P!nk
5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea
3CQIn7N5CuRDP8wEI7FiDA,Run–D.M.C.
2kucQ9jQwuD8jWdtR9Ef38,Sam Hunt
5q8HGNo0BjLWaTAhRtbwxa,Brantley Gilbert
2bA6fzP0lMAQ4kz6CF61w8,Toby Keith
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
4njdEjTnLfcGImKZu1iSrz,AWOLNATION
6CmXhyslohOFRJMtPpRm4O,Ron Pope
7qvsLYsYP0MHD7jkdv6DAG,Sara Evans
4ylR3zwA0zaapAu94fktwa,Macy Gray
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes
6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby
27mFvqQj8KpjmdKIqcw1mG,Ayo & Teo
0Tob4H0FLtEONHU1MjpUEp,Tinie Tempah
0NWbwDZY1VkRqFafuQm6wk,Mike WiLL Made-It
4LLpKhyESsyAXpc4laK94U,Mac Miller
1l7P8zlCKFbvOtUYYoJtoV,Maejor Ali
44PA0rCQXikgOWbfY7Fq7m,Ying Yang Twins
0PGtMx1bsqoCHCy3MB3gXA,Unk
12PSlydMSjEHzSCj9X5qv7,Baby Bash
3ciRvbBIVz9fBoPbtSYq4x,Lil Jon & The East Side Boyz
5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.
26s8LSolLfCIY88ysQbIuT,Three 6 Mafia
17lzZA2AlOHwCwFALHttmp,2 Chainz
74dMZMvy8P27oPqnprnvBb,Montana of 300
7jFaoqWPhYLrKzjzlpXmUO,David Banner
6QqHOrnGMdjtUy7Oyb3cw6,Sean Jones
2vDV0T8sxx2ENnKXds75e5,Booker T. & the M.G.'s
5yhxqYI0JBwUKfXpSEjiM8,Jamey Johnson
2DnqqkzzDKm3vAoyHtn8So,Uncle Kracker
6x2LnllRG5uGarZMsD4iO8,Thomas Rhett
1By9QBFnjZAoI83BZppHlt,Billy Currington
4AgQTHagFdBq8VL791lSXz,Keith Anderson
6eKWqnckwdIlSnjaYgIyxv,Eli Young Band
2Mu5NfyYm8n5iTomuKAEHl,Ms. Lauryn Hill
60df5JBRRPcnSpsIMxxwQm,Otis Redding
7pXu47GoqSYRajmBCjxdD6,Vulfpeck
3xM9pNkVkZKZcdVLx4yh5z,The Rollers
1kDGbuxWknIKx4FlgWxiSp,Nothing But Thieves
6hfwwpXqZPRC9CsKI7qtv1,Alina Baraz
3mIj9lX2MWuHmhNCA7LSCW,The 1975
3IunaFjvNKj98JW89JYv9u,The Japanese House
1KYszkVzlhV3rAqmAcYIgd,Victorious Cast
4VhL8KLjVso4vLfOLVViTb,Bridgit Mendler
0SCbttzoZTnLFebDYmAWCm,Glee Cast
3e7awlrlDSwF3iM0WBjGMp,Little Mix
0GWCNkPi54upO9WLlwjAHd,Big Time Rush
04gDigrS5kc9YWfZHwBETP,Maroon 5
2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron
7nU4hB040gTmHm45YYMvqc,Hannah Montana
4pADjHPWyrlAF0FA7joK2H,Jay Sean
7EK1bQADBoqbYXnT4Cqv9w,John Denver
6jJ0s89eD6GaHleKKya26X,Katy Perry
1GbrJTB56Xs4XQGlmVbaCf,Savage
03r4iKL2g2442PT9n2UKsx,Beastie Boys
0XTSrpKEUhzQ5aiYswppxh,Hieroglyphics
0av074qUwLn5eyzwqoq3xh,People Under The Stairs
57dN52uHvrHOxijzpIgu3E,Ratatat
6urkHDoIVO1WO8vNIwcJmM,Die Antwoord
2zRt0sfxNnqI8gLR7d8gWt,She Wants Revenge
066X20Nz7iquqkkCW6Jxy6,LCD Soundsystem
6PHIK3kjWggLtVygsOtpqS,Suede
2dPqql8xbby3nWuf98mAza,William Shatner
59pWgeY26Q6yJy37QvJflh,Sleigh Bells
62BcWP4fzR8axESibNQEhs,Butthole Surfers
4tZwfgrHOc3mvqYlEYSvVi,Daft Punk
37J1PlAkhRK7yrZUtqaUpQ,Caravan Palace
1tqZaCwM57UFKjWoYwMLrw,The Cardigans
32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton
6DCIj8jNaNpBz8e5oKFPtp,The Cars
2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper
6jdObwsrIjSRnBbMw6lPBj,Seals and Crofts
6pBNfggcZZDCmb0p92OnGn,Chase Rice
0UpuH5U4nZ3UGGUJi0Zfbp,Blue Swede
1LB8qB5BPb3MHQrfkvifXU,Cheap Trick
5SMVzTJyKFJ7TUb46DglcH,Parliament
38h03gA85YYPeDPd9ER9rT,The O'Jays
4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani
37pwDHltyEGrQagTQXd6RO,Garrett Clayton
6nS5roXSAGhTGr34W6n7Et,Disclosure
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter
5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer
5MmVJVhhYKQ86izuGHzJYA,MIKA
6IOvhXyk5edbA2DVaeP9Up,Dorothy
7gAppWoH7pcYmphCVTXkzs,The Vamps
3SYGWAHCe31oykdeUPpoJp,Miranda Cosgrove
1o2NpYGqHiCq7FoiYdyd1x,Bea Miller
6J7rw7NELJUCThPbAfyLIE,The Civil Wars
4m4SfDVbF5wxrwEjDKgi4k,Cher Lloyd
34bhyY8jfKez7uKakMfy4y,Maddie & Tae
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra
542GsScaNnc2Ed8yokKLsy,The Four Aces
2jzc5TC5TVFLXQlBNiIUzE,a-ha
3u1ulLq00Y3bfmq9FfjsPu,Ween
46lnlnlU0dXTDpoAUmH6Qx,Lou Bega
711MCceyCBcFnzjGY4Q7Un,AC/DC
5SbkVQYYzlw1kte75QIabH,Gnarls Barkley
2YOYua8FpudSEiB9s88IgQ,Yung Gravy
54R6Y0I7jGUCveDTtI21nb,Boney M.
0vuuI2BxGByuCvnBHC00vX,Bryant Oden
6jy0VQ5tLwEKBeMxZ1aK4J,Jeff Williams
08dD0frW9WYHRGVa40oILp,Casey Lee Williams
56P8qdYp640M24wkk9eTfc,Parry Gripp
7oWSqrgMuIEyH9qp5nu2e5,Raffi
6wa1AsxB9oJP7lwNSmbcYx,Daler Mehndi
1NtYiv70buGwaMspHuD49I,Rob Cantor
1f5GqyOPo0CkotzzRwviBu,The Lonely Island
72N7tHkeEBWSedHqPUGXhy,Tsuko G.
4kvAB828lg5b3M8aelIAQp,The OneUps
6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen
6e4aHkdDUcsaXPTQdF6Qhn,Life of Dillon
1eMmoIprPDWeFdB1FxU6ZV,Au/Ra
2rYFy6vVM1YiECVIAHaJBY,Steve James
60d24wfXkVzDSfLS6hyCjZ,Martin Garrix
4l2MwXYwUDQKHcUXwCZjEz,José James
6VJZYivuYJGCrPuOAnI7Qo,ANOHNI
6Ip8FS7vWT1uKkJSweANQK,Dave
1CFCsEqKrCyvAFKOATQHiW,Lecrae
7KMqksf0UMdyA0UCf4R3ux,James Blunt
0bp5rkeCxghGGOsHKWwmUC,Citizen Four
4m6VmvHDXWmVdIw6EJGQ86,Frances
1xcMOgFUM1IYZE22YjCvsL,Tei Shi
4f9iBmdUOhQWeP7dcAn1pf,Rag'n'Bone Man
7mDU6nMUJnOSY2Hkjz5oqM,Roy Woods
0jNDKefhfSbLR9sFvcPLHo,San Holo
20wkVLutqVOYrc0kxFs7rA,Daniel Caesar
1crlEwxm5dcQjCcgCJEyqg,Abhi//Dijon
3ycxRkcZ67ALN3GQJ57Vig,Masego
2wcrc3fjebDRLVdtRUa3pu,Cal Scruby
7EWU4FhUJM1sZQgQKdENeT,Hopsin
6l3HvQ5sa6mXTsMTB19rO5,J. Cole
1URnnhqYAYcrqrcwql10ft,21 Savage
02kJSzxNuaWGqwubyUba0Z,G-Eazy
27w1NoOLMX7tJMYqcetPyG,Vic Mensa
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR
4mwXUEKaW4ftbncf9Hi58l,Tank
1Xfmvd48oOhEWkscWyEbh9,Lloyd
16QSVsPKl743hu4U5C18R8,Josh Garrels
5gspAQIAH8nJUrMYgXjCJ2,Kurt Vile
0n94vC3S9c3mb2HyNAOcjg,The Head and the Heart
4M5nCE77Qaxayuhp3fVn4V,Iron & Wine
2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile
3M5AXf1LpxdF9OOc1Cf77C,Big Deal
46CitWgnWrvF9t70C2p1Me,Daughter
6gAtOqhriLzOzb3Qqmg5kO,Volcano Choir
6l8GHpUQITXRWR0y5jG7cu,Nurses
58XGUNsRNu3cVOIOYk5chx,Ty Segall
6eO95BjZhrWHREMfwC4vVN,Girls
7eJA8CZoXCETi9axIfBFGT,As Cities Burn
44TGR1CzjKBxSHsSEy7bi9,Woodkid
6imbHAlhHrFwtsOgqpeBK2,The Middle East
6bUJpbekaIlq2fT5FMV2mQ,Wavves
55QZ8qtTKKPmGfz2hG4vTW,Nude Pop
053q0ukIDRgzwTr4vNSwab,Grimes
648kpaANsUr1HABoE4mkPw,Houses
3P5NW1wQjcWpR0VsT1m0xr,7Horse
1WvvwcQx0tj6NdDhZZ2zZz,Future Islands
5INjqkS1o8h1imAzPqGZBb,Tame Impala
6F3VjQhDuKpin4vSQ9AewE,François Virot
7mV13SmoYvjilXojnMnWTk,The Globes
5LtAyeDVOVcydj65LvgICY,Bass Drum of Death
4I7NC3iBuwKVtfUyqccelL,Saint Rich
0yNSzH5nZmHzeE2xn6Xshb,Calle 13
5MP9bH9aUryiKQeUvABLIU,A.B. Quintanilla III
2gRP1Ezbtj3qrERnd0XasU,Camila
1qto4hHid1P71emI6Fd8xi,Aventura
7okwEbXzyT2VffBmyQBWLz,Maná
6GI52t8N5F02MxU0g5U69P,Santana
4GMgdB3vwbBOc42hbXEi9p,N.O.R.E.
4S9JHkwPHHcx0H7AVNHspz,Young Boss
3rs3EOlJ8jyPpdGiQ9Mhub,Monchy & Alexandra
2QWIScpFDNxmS6ZEMIUvgm,Julieta Venegas
33ScadVnbm2X8kkUqOkC6Z,Don Omar
0UWZUmn7sybxMCqrw9tGa7,Juanes
1vyhD5VmyZ7KMfW5gqLgo5,J Balvin
1zvDryyqbfBiK0SojGrndv,Amandititita
7B7TGqQe7QTVm2U6q8jzk1,Lil Rob
3MHaV05u0io8fQbZ2XPtlC,Prince Royce
4U7lXyKdSf1JbM1aXvsodC,La Oreja de Van Gogh
3Okcq0dqLVlEFHRZ5t22bA,Voltio
09xj0S68Y1OU1vHMCZAIvz,Café Tacvba
4SsVbpTthjScTS7U2hmr1X,Arcangel
1pgDilWYDWLoOgGjf1iHNu,Zion
7wU2WGCJ8HxkekHHE2QLul,Fuego
2jSGzJw0ebJLu7OLVSOcBP,Plan B
1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel
6IE6z7DcZIT4Ml3Fh5Ivch,Selena
7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias
4PPoI9LuYeFX8V674Z1R6l,Vicente Fernández
0Rrl4hJQjRAbGtiEwAqS5N,Alexandre Pires
5AtWO8IEnjhRLzaVVQxFUs,SoMo
08p7B5OtcUuVblvkQIlBhJ,Tyrese
3YCKuqpv9nCsIhJ2v8SMix,Elevation Worship
6pRi6EIPXz4QJEOEsBaA0m,Chris Tomlin
44LPOpECjnIlnwH91wo2ir,All Sons & Daughters
6BNaPZdAIZAJnbgJRiZz2w,Kill Paris
2qxJFvFYMEDqd7ui6kSAcq,Zedd
2pqd3HsfsvcBGtHvPOg6eg,Highly Suspect
610EjgFatGvVPtib97jQ8G,NEEDTOBREATHE
0ZxZlO7oWCSYMXhehpyMvE,COIN
4l1cKWYW591xnwEGxpUg3J,Miike Snow
4wYk01oPJNfaEssVFL46oQ,Coast Modern
0QJIPDAEDILuo8AIq3pMuU,M.I.A.
0yyaMSLZPLTbtS2ifp0HTq,Ishome
6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit
6nB0iY1cjSY1KyhYyuIIKH,FKA twigs
30dFzY3dddH5mai3xo749h,Vicktor Taiwò
7E3BRXV9ZbCt5lQTCXMTia,Ólafur Arnalds
1bs286UUnvo0aH5N0nmZEX,Ben Leinbach
0gqIrDRL7CEPBWMmkuZPdQ,Digable Planets
0Pn30Vf7efqPb1kyXa6B9S,AMG
360IAlyVv4PCEVjgyMZrxK,Miguel
2elBjNSdBE2Y3f0j1mjrql,Jay Chou
2F5W6Rsxwzg0plQ0w8dSyt,Leehom Wang
3kHVioJpVxlazAAKQ64pC1,Yuna
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa
68DWke2VjdDmA75aJX5C57,Yelawolf
5uJcbsnC2bQYo7gwvdXHLT,Rev. James Cleveland
1FQJqgKQDNLWfeLBQoQLmD,William Murphy
7xbASS1kd4OAMYms7T3uo3,3 Winans Brothers
28AyklUmMECPwdfo8NEsV0,Jimmy Buffett
2QsynagSdAqZj3U9HgDzjD,Bob Marley & The Wailers
13vQloYd6mP7V1mVwKJwS2,Dave Matthews
3oDbviiivRWhXwIE8hxkVV,The Beach Boys
3j7Sw80qzL2FJlryUhI3wG,Shabba Ranks
0EdvGhlC1FkGItLOWQzG4J,Sublime
0o0rlxlC3ApLWsxFkUjMXc,Ziggy Marley
5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson
0YWxKQj2Go9CGHCp77UOyy,Fabolous
7Hjbimq43OgxaBRpFXic4x,Saba
3F2Y683ovlWT53WKCeq0oj,Goodie Mob
1hCkSJcXREhrodeIHQdav8,Ramin Djawadi
6kACVPfCOnqzgfEF5ryl0x,Johnny Cash
3OLGltG8UPIea8sA4w0yg0,Rahat Fateh Ali Khan
5fvTHKKzW44A9867nPDocM,Ajay-Atul
3f5fB1YUbkUnW7cf7I0R48,Geto Boys
0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj
3dkbV4qihUeMsqN4vBGg93,Al Green
1Zatb2YN4erBOoSivOXc0o,O.T. Genasis
5WId4o5jdGVhptNU0uqKxu,St. Lucia
4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men
16oZKvXb6WkQlVAjwo2Wbg,The Lumineers
0syIRg9MPSpJIC0QCPUaHB,Beta Radio
4BxCuXFJrSWGi1KHcVqaU4,Kodaline
21R50WhyQI5HxWOTr6MyY1,Cary Brothers
2pZCKLhbrrDD4PwEzrDig3,Remy Zero
2wTLheTmMcFCA4hdY8hZJP,SISTAR
3cjEqqelV9zb4BYE3qDQ4O,EXO
7n2Ycct7Beij7Dj7meI4X0,TWICE
1z4g3DjTBBZKhvAroFlhOM,Red Velvet
6nfDaffa50mKtEOwR8g4df,GOT7
7hiRmH8QebrJgMZYAbFtoO,Clarence Clemons
55vs7NT1KxcFjbMC4y202E,REO Speedwagon
5lpH0xAS4fVfLkACg9DAuM,Wham!
4Tw2N3wdvJPGEU7JqMxFfE,Eddie Money
6zdcmro5vDQSUjeioajL2r,Gregory Abbott
7Js6Lde8thlIHXggv2SCBz,Europe
4mITrNyXdPhy8phBHPgAHk,Basia
55qiaow2sDYtjqu1mwRua6,New Kids On The Block
7HLvzuM9p11k9lUQfSM4Rq,Warrant
6YHEMoNPbcheiWS2haGzkn,Michael Bolton
2gF5ozMajrL8gjPlA4Ej5x,Champaign
7dXeJ8kAqTqtvNWQNV3sdU,Surface
00f43SIUld0KU349dnwsmC,Randy Meisner
1zxDewzd2j1ZdSBGaYcr0y,The Outfield
2dgfCEMSVETFp29mRpiFpz,Patty Smyth
0O0lrN34wrcuBenkqlEDZe,The Psychedelic Furs
545idYhdloaSlLGBY8E9u2,Cameo
4tpUmLEVLCGFr93o8hFFIB,Blondie
7ohlPA8dRBtCf92zaZCaaB,Crowded House
34jw2BbxjoYalTp8cJFCPv,Heart
0rvjqX7ttXeg3mTy8Xscbt,Journey
2rblp9fJo16ZPTcKDtlmKW,MC Hammer
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel
3MdG05syQeRYPPcClLaUGl,Diana Ross
19ra5tSw0tWufvUp8GotLo,George Michael
0vYQRW5LIDeYQOccTviQNX,Kris Kristofferson
20UltlhZa5iKdeQeEpdiX9,Ian Tyson
1jjpkAHC8bd9fRFfgKyYLP,Robert Earl Keen
4PM86aECDhcdwuJNZNrR22,Chris Smither
2gk28RNJaPStV8BnugHYpF,The Gourds
52BKc9OtCbQstAAPTIvLGH,James McMurtry
1rXr1ZnvbRoYBaedIl9v4v,Drive-By Truckers
763opp15PhfHpEaiVjM6m7,Jerry Jeff Walker
2XJzOLYV2mF5K2JfUhJEK0,Chris Knight
6UWifcscEdbjPgmbevBxZV,Hayes Carll
31z9f9AyPawiq0qlBO1M3i,Ryan Bingham
3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen
4wQ3PyMz3WwJGI5uEqHUVR,The Allman Brothers Band
0nJUwPwC9Ti4vvuJ0q3MfT,John Prine
1PCZpxHJz7WAMF8EEq8bfc,The Byrds
6e7QpHYqEiyJGiM98IysLa,The Highwaymen
0jmPjksXqVrO92Urmx58vg,Reckless Kelly
3JhQGw54MOytJP3GZ8KNPo,Phil Ochs
0B6QEFtRnneEzb4iqjI0Nw,Arlo Guthrie
7LnaAXbDVIL75IVPnndf7w,Jamie Foxx
2AOt5htsbtyaHd5Eq3kl3j,Maxwell
1kjO72M26jZkv0aaGxJaov,Eric Benét
3YJMzGjAm245zwJooY7PEj,Chrisette Michele
7u6LfVyYpEzMpHLL7jTyvU,Dwele
0AunegKKH2ys98aLxq8G1A,Avant
59NO6KX7wQCG7jGdtH1NtL,Raheem DeVaughn
4sb7rZNN93BSS6Gqgepo4v,Too $hort
1f2e3RQf7LHOum8NU61q0R,Kem
1J3nCyJ2KtGhh9JuywOrVD,LSG
0un6YenPxWZ2VW4aFGMupM,Floetry
3aVoqlJOYx31lH1gibGDt3,Babyface
0ZrpamOxcZybMHGg1AYtHP,Robin Thicke
2DzRMyWgjuMbYvt5BLbpCo,Anthony Hamilton
2hWr3AjjKOCVmWcwvuT4uM,Angie Stone
772SIFJQiXTCfxncTK1UMn,Aaron Hall
2IBPIcSkvQZyoaVfoyZKE8,Guy
7vWlb4pM85jCHvV771qZZW,Tony! Toni! Toné!
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers
7crPfGd2k81ekOoSqQKWWz,Stevie Nicks
1GxkXlMwML1oSg5eLPiAz3,Michael Bublé
2oX42qP5ineK3hrhBECLmj,Andy Grammer
4dSQICBjdUIp5iK6RRU2bY,Josh Gad
1yQ8S4xdGOGbUcpaPR6hCM,Straight No Chaser
6fOMl44jA4Sp5b9PpYCkzz,NF
2Sqr0DXoaYABbjBo9HaMkM,Sara Bareilles
1XE70WwxhnrXNAJYQQ9ygx,Bill Medley
0gadJ2b9A4SKsB1RFkBb66,Passenger
6lv3DKGOLy7HkRUmt6DiEd,Jason Castro
5ZsFI1h6hIdQRw2ti0hz81,ZAYN
00YTqRClk82aMchQQpYMd5,Our Last Night
1vSN1fsvrzpbttOYGsliDr,Tori Kelly
